Art Image,Pose Probabilities
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 438.jpeg,"[ 1.697282    0.32892704  1.4337941   0.63095325 -0.0758111  -0.7161862
 -1.0720131   0.49006334  0.88123673 -1.4233179  -0.9839905  -1.7668859
 -1.7381135  -1.8694593   0.12607172  0.25328627  0.09456547 -0.00944688
  0.3716535  -0.8933336   0.15966402  0.88294995  0.35094124  2.9233708
 -1.3659984  -1.3664331  -1.0428     -0.5171497  -1.7462072   1.0717002
  0.14861502  0.15872885  0.09072884 -0.33414704 -2.5192666  -0.53177947
  0.72609365  2.5191875   2.282396    2.3501291 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 439.jpeg,"[ 0.14923678 -1.6207573   2.1771348   1.7725542   0.55914336 -0.9768161
 -0.08164409  0.19907884  0.17668991 -1.0769703  -1.3163501  -0.9695968
 -0.52167606 -0.41546217 -1.0309732   0.7477884  -0.07666759 -0.5484534
  0.76487845  0.01441393 -0.5709836   0.18409713  1.0215533   1.0687373
 -0.7858117  -0.7920272  -1.0124023  -0.5752519  -1.4670312  -0.04312034
 -0.06453251 -0.81000507 -0.32890666  1.547462   -1.6976259   0.22412294
  1.9087054   1.5204318   2.297871    0.4491616 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 44.jpeg,"[ 0.8587254  -0.61365616  0.9437297   0.15196384  0.5855463  -0.11839232
 -0.16083372  0.2155324  -0.46301815 -1.205017   -0.12328337 -0.58205
 -0.3899223  -0.6906746  -0.10070702  0.3872625  -0.21398346 -0.29497477
  0.29921812 -1.0379465  -0.45146376  0.2733588   0.77312136  0.7876878
 -0.68812704 -0.6885046  -0.9981349   0.31672788 -0.74345565  0.8244496
  0.23077507 -0.01415896  0.10733837  1.4228017  -1.6442506  -1.3697201
  0.39223883  1.5801064   1.4247507   1.0169418 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 440.jpeg,"[ 2.268381   -0.35680056 -0.29213625  1.2150253   0.4461213  -0.3088483
 -0.13491784 -0.62297237 -0.28974897 -1.5032083   0.7548484  -0.82791835
 -0.6323669  -1.1007257  -0.39600977  1.2363936  -0.7875491   0.23184821
  0.05934464  0.04177566  0.09821005 -0.6477748   0.9482907  -0.5152956
 -0.68002534 -0.7013596  -0.49483517 -0.2240352  -1.3943644  -0.34408423
  1.0036426  -0.9844131  -0.9273303   0.04468494 -1.2056808  -0.87498665
  3.4418247   2.1401284   2.2363555   0.08051086]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 441.jpeg,"[ 2.4301546e+00 -5.8603215e-01  1.3665606e+00  1.2689011e+00
  6.0353541e-01  3.6037201e-03 -7.7825665e-02  1.4969959e+00
 -5.6035584e-01 -1.5446556e+00 -4.3763170e-01 -1.3529150e+00
 -1.3743840e+00 -5.7081914e-01  4.3536916e-02 -2.3003496e-01
 -3.5482773e-01 -8.6004961e-01  4.0513971e-01 -8.5474437e-01
 -6.7171708e-02  1.7965311e-01  4.4651780e-01  6.7527097e-01
 -1.7550138e+00 -9.5779395e-01 -1.3201823e+00 -6.4340240e-01
 -1.2415329e+00  1.0818312e-01  6.5440279e-01 -9.2984271e-01
 -8.2446545e-01 -3.5965136e-01 -1.4010060e+00 -7.2196466e-01
  1.3293504e+00  2.7270169e+00  4.6147909e+00  6.7269236e-01]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 442.jpeg,"[ 2.6784832  -0.57065374  0.84492993  0.33528584  0.5168763  -0.80223477
 -0.6768947   0.6096581   0.32086623 -1.3238531  -0.49314412 -1.5170126
 -1.3130285  -0.50863236 -0.40266797  0.21932225 -0.27653173 -0.20289391
  1.2181803  -0.46104446 -0.26808003 -0.30934072  0.14516419  2.3335583
 -1.4643131  -0.9725353  -1.4439327  -0.05299864 -1.684938    0.39134023
  1.0968335   0.49532828 -0.9731264  -0.60415506 -1.8771307  -0.95543116
  1.675096    1.7103453   2.8547182   1.7085882 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 443.jpeg,"[ 1.6184117   0.79741985  2.4701834  -0.33343932  0.03019146 -1.0241189
 -0.9882464   1.1156179   1.2391531  -1.4510934  -0.99490345 -1.7234958
 -1.8740025  -1.5193291  -0.8701623  -0.8141873   0.4315528  -0.7076241
  2.142785    0.0050137  -0.7546424   0.71071714 -0.7595731   2.044604
 -1.8514751  -1.3050314  -1.0943946  -0.5648798  -1.796722    2.231561
  0.6404026   0.7512091   0.01699579 -0.1019369  -0.9256377   0.0560267
  1.4039398   1.1518878   1.1994646   1.3977573 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 444.jpeg,"[ 3.5842102  -0.98301303  2.1837826  -0.25647447 -0.7496701  -0.72664344
 -1.0384253   0.15639192 -0.06248022 -1.4615217  -0.5850591  -1.2158668
 -1.2310444  -1.2779993  -0.2105574  -0.86781406  0.3601554  -0.62351674
  0.85346276 -0.8606463   0.00926169  0.2564944   0.43853316  1.1733999
 -1.3218548  -1.5690016  -0.96699136 -1.4289742  -1.676438    1.5484717
  0.90651786  0.7408084  -0.484808    1.0098989  -1.491181   -0.5334858
  3.6718814   2.1431143   2.1524744   0.4346085 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 445.jpeg,"[ 2.4509962  -0.10886542  1.5985099   1.4524609   0.6200853  -0.85257524
 -1.0367135   0.10137665  0.75679916 -2.0928059  -1.0802532  -1.4056984
 -0.71488893 -0.6290332  -0.05792674  0.55310875 -0.15649323 -0.57773346
  1.5788255  -1.0584223   0.24413149  0.47623295  0.35054576  1.7926203
 -2.3079865  -2.0715823  -1.7760092  -1.147488   -2.1144834   0.03897624
  0.8460908   0.5125983  -1.421909    0.3243132  -2.612597   -0.02869239
  1.6831635   2.069649    3.9575627   1.844107  ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 446.jpeg,"[ 1.1062847   0.78803974  0.9949401   0.61043525  0.99585205 -0.9904993
 -1.37082    -0.10699781  1.0023906  -1.8190526  -0.9241879  -1.5537381
 -0.6131333  -1.1448482  -0.59253824  0.43959033  0.31740564 -0.11755248
  1.4315883  -0.3884892   0.32146403  0.23313686  0.13250092  1.0434026
 -1.2255051  -1.3172622  -1.6319677  -0.5460871  -1.7349263   0.2706132
  2.0160382   0.22953579 -2.1970086   1.1402793  -1.6123302  -1.0660644
  2.1026263   2.0365617   2.554083    1.1862358 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 447.jpeg,"[ 2.8103564   0.00323328  1.720718    0.3530954  -0.3695965   0.04216357
 -0.9291399   1.0923961   0.5335139  -1.5689311  -0.0052088  -1.5503271
 -1.7412164  -0.13805845  0.44252104 -0.86014384 -0.60865813 -0.4573707
  0.6987831  -0.48790073 -0.33709022  0.43164927  0.19885029  0.4675213
 -1.1052421  -1.2795345  -0.28911468 -0.90996855 -1.6736656   0.9232446
  0.8320956   0.21172221 -0.5765294  -0.76709664 -1.3024197  -0.06609122
  2.229949    2.088298    1.247236    0.6959574 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 448.jpeg,"[-0.13055554  0.16830452  0.98120725  0.6862423   0.10201734 -0.33088365
 -0.05978698 -0.10024802  1.1651572  -0.8176584  -0.18671656 -1.0744139
 -1.1130774  -0.8760576  -0.6305746   0.13057506  0.87052655  1.3420815
  0.3917425  -0.64144707 -0.2699809   0.30937785 -0.49922794  3.909614
 -1.2187634  -0.8815559  -0.8757571  -0.63996834 -0.68426704  0.72683614
  0.53561735 -0.23134069 -0.17157745 -0.2797163  -2.2301636  -0.18260649
 -0.39968863  0.17740336  1.1551489   1.8741815 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 449.jpeg,"[ 1.052011   -0.08422161  0.96510345  0.8776753   0.467705    0.19761446
 -0.7373258   0.912615    0.68954045 -1.4730059  -0.3822856  -1.1630458
 -1.1335944  -1.019084   -0.10236025 -0.17646258 -0.30977675  0.0498478
  0.7238559  -1.0443386  -0.19489077  1.0350095   0.2734651   2.346106
 -1.5669416  -1.3590245  -1.5513045  -0.55296934 -1.6671046   0.01434204
  0.39420682 -0.5150809  -1.6908449   0.14443992 -1.7544091  -0.16457996
  3.0485103   1.8440688   1.9910187   1.6155156 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 45.jpeg,"[-7.5703347e-04 -4.2201301e-01  7.5914359e-01  7.0960611e-01
  1.3952342e-01 -3.4397376e-01 -8.0713201e-01  4.8581395e-01
  7.0571816e-01 -1.2998897e+00 -7.7732015e-01 -1.0502790e+00
 -6.9757748e-01 -1.2447693e+00 -1.2515073e+00 -3.5772488e-01
  4.9643436e-01  3.3395660e-01  3.2167119e-01 -8.3526504e-01
 -3.3358133e-01  8.1251103e-01  1.0785500e+00  2.4264483e+00
 -8.5590911e-01 -1.2585949e+00 -1.0665463e+00 -1.0244007e+00
 -1.7911590e+00  4.6945369e-01 -3.2796451e-01 -3.7506798e-01
 -2.3775075e-01  1.2276882e+00 -1.7475034e+00 -2.7345440e-01
  6.9900125e-01  1.3075920e+00  3.1126971e+00  3.2943273e+00]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 450.jpeg,"[ 1.7327302  -0.2650767   0.9913317  -0.8005297   0.23185137 -0.02806336
 -0.8905891   0.51109254  0.7106815  -1.5014893  -0.8291182  -1.3815821
 -1.7994932  -1.2097975   0.7767568  -0.714049   -0.2515186   0.05914699
  1.24756    -0.732984    0.4279825   0.9541079   0.06037388  2.5372176
 -1.2728165  -1.1828065  -1.3479348  -0.9066322  -1.0507295   1.0611068
  0.4886741   0.24653764 -0.5459464   0.24710704 -2.1166804  -0.76030743
  1.1612699   1.9557084   2.0967815   2.090126  ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 451.jpeg,"[ 2.9042904  -0.1021965   1.3350469   0.8608172   0.52460396  0.12548195
 -0.6630672   0.64787865  0.46411252 -2.075051   -0.49847108 -1.0601728
 -1.3603748  -0.3863642   0.32880154 -0.35120344 -0.60027933 -0.56863075
  0.8967219  -0.28168455  0.25352216 -0.04559138  0.7453258   0.6911013
 -1.6115566  -1.4430121  -1.3882942  -0.8419712  -1.8096474   0.29086345
  0.8717898   1.2621264  -1.3164806  -0.29160208 -1.6899415  -0.43642262
  2.5538027   1.8322164   1.5460691   0.68744254]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 453.jpeg,"[ 1.1500604  -0.6708328   0.5636348   0.8171271   0.15650204  0.06752531
 -0.2624036   0.4936231  -0.04443063 -1.4910684  -0.19485763 -1.639923
 -1.338726   -0.7891988   0.64494294  0.40981835 -0.07347073  0.40225193
  0.7570061  -0.36917648 -0.22523673 -0.10054927  0.19877861  1.0606048
 -0.8746438  -0.9019677  -1.1661998  -0.38240916 -1.5455817  -0.06131704
  1.2415106   0.53017586 -1.0144547   0.5381644  -1.2071502  -0.6829693
  2.6358938   1.2963166   1.7056663   0.36696398]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 455.jpeg,"[ 1.5209002  -0.56951684  0.99481857  0.22740942  0.49664977 -0.2818657
 -0.4562891   0.07589842 -0.58384174 -1.5642757  -0.57863504 -1.5709916
 -0.8395306  -0.98248965  0.33079466  0.8159601  -0.7943381  -0.469196
  1.016341   -0.67210567 -0.19749492  0.6660196   0.55249524  0.3681087
 -0.6946339  -0.35789716 -0.68073833  0.17059155 -1.7159996   0.33992454
  0.53822166 -0.14077727 -0.36458617  0.05222869 -1.7585961  -0.37962866
  2.3904514   3.065673    1.7564678   0.27447328]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 456.jpeg,"[ 2.2425826  -0.34565815  0.81520075  0.31544304  0.02617158  0.22968328
 -1.2168927   0.29202     0.46227205 -1.3272394  -0.36994222 -1.7470086
 -1.4999315  -0.90301996  1.1973768   0.03558285 -0.52818084 -0.7620872
  0.6688853   0.32272214  0.03961191  0.7885162   0.05132421  2.9258537
 -1.3375763  -1.3151215  -1.3274925  -0.28534135 -1.9603419   0.21249947
  0.8691915   1.5789601  -0.7274891  -0.04855203 -1.3216261  -0.30797815
  0.35566294  1.7426461   1.1278412   1.0314317 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 457.jpeg,"[ 1.0391307  -1.3235744   1.0187043   0.5431862  -0.48202685 -0.25325888
  0.2775176   0.7399113   0.5419271  -1.6801058  -0.6258189  -0.5375893
 -1.3779583   0.0588069  -0.1885618  -0.5259995  -0.14999346 -0.9916796
  0.7680074  -0.45142007  0.17957433  1.066651    1.0730969   2.0523531
 -0.32076064 -0.5782439  -1.1394128  -1.4115286  -1.5150489   1.1173409
 -0.09362645 -0.7992283  -0.3357723   1.1741124  -1.8284782   0.76815385
  0.5567854   1.676409    1.0876535   0.87076336]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 458.jpeg,"[ 0.94189376 -1.2135487   1.2425808   0.3461999   0.5157754  -1.3171315
  0.12064277 -0.45451662 -0.04465613 -1.1156628  -0.30496815 -0.7036097
 -0.5573007  -0.3069473  -1.0797946   0.1760701  -0.21803264 -0.49182758
 -0.00394713 -0.46415532 -0.77659714  0.8050397  -0.04973165  2.8502066
 -0.7372743  -0.5933699  -1.038899   -0.44266975 -1.618452   -0.45322943
  0.06110885 -0.23114371  0.02609025  2.436346   -2.0724766   0.3678589
  1.2482713   1.7485688   2.1753483   1.2279378 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 459.jpeg,"[ 1.8831776  -0.45231527  1.3174548   0.6144544  -0.12044717 -0.41537416
 -0.20739554  0.79330075  0.10534564 -0.44900417 -0.6052405  -0.9830102
 -1.2641028  -0.378906    0.39998585  0.38791594 -0.5065952   0.8759986
  0.6546859  -0.35896274 -0.42158017  1.4632586   0.6599048   0.75549954
 -0.72554684 -0.17495452 -1.1684041   0.16320425 -0.6675614  -0.650498
  0.5144195  -1.2029701  -0.80042887 -1.2111874  -1.5191748  -1.0103471
  0.82205695  2.6515212   1.1709244   0.06089849]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 46.jpeg,"[ 1.13470840e+00 -4.66054976e-02  2.11661860e-01  9.99283135e-01
  9.85904694e-01 -3.96651477e-01 -6.11202240e-01  1.83326527e-01
  1.52766675e-01 -1.11189997e+00 -2.39866957e-01 -1.25268245e+00
 -5.11909366e-01 -4.39696461e-01  8.94757286e-02  8.39950681e-01
  2.09847182e-01 -1.72793895e-01  2.62627065e-01 -8.36996078e-01
  1.16233714e-04 -6.38786376e-01  3.26185644e-01  2.26576543e+00
 -6.53048575e-01 -1.00645816e+00 -1.90174806e+00  7.91596100e-02
 -1.15447974e+00 -6.64462328e-01  5.43743014e-01 -2.52173603e-01
 -5.37775576e-01  2.03157738e-01 -1.16179550e+00 -8.68285120e-01
  1.56912220e+00  9.56237912e-01  2.50934362e+00  9.36930537e-01]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 460.jpeg,"[ 0.6997574   0.5843615   0.4191139   1.0406485   1.0627246  -1.1706892
 -0.01290609 -0.21412064 -0.16542138 -0.33580512 -0.57635385 -0.5019014
 -0.67855716 -0.8061178   0.10577989 -0.60491174  0.33555916  0.68702304
  0.17179863 -0.28139994 -0.4937424   0.3361005  -0.19847134  1.601752
 -0.4883364  -1.4338945  -1.1320486  -0.12178613 -0.6988096   0.3311135
  0.4945289   0.21133208 -0.91221917  0.10770792 -1.4832937  -0.50903517
  0.8260176   1.0225986   2.0753038   0.706602  ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 461 20.26.19.jpeg,"[ 1.5133464  -0.7120632   1.0158682  -0.57368946  0.19160539 -0.18300374
  0.14891076  1.2699044  -0.58486444 -1.0097789  -0.01956122 -0.6239873
 -1.0353196  -0.44132364 -0.37123433 -0.09076715 -0.37924716 -0.46941403
  1.1216768  -0.36793414 -0.00931193  0.46684578 -0.16875939  1.0182792
 -0.8124568   0.14943136 -0.35943827 -0.579621   -1.1171091   1.6194358
  0.10102684  0.77208626 -0.09576217 -0.38680828 -1.1384914  -0.39614797
  0.07858166  0.9225375   0.61488634  0.92167306]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 462.jpeg,"[ 2.8465676   0.24225819  1.1696692   0.06958063  0.58779204 -0.4195967
 -0.05390956  0.7451803  -0.35791874 -1.1843139  -0.04358145 -0.9811417
 -1.0096316  -0.5683035   0.778395   -0.24623682 -0.58542824  0.45566797
  0.03381427  0.08830316  0.20646518 -0.27385333 -0.39497355  0.9389074
 -1.2070715  -0.6740233  -0.7603878  -0.41290814 -0.97885585  0.88744587
  1.2470323  -0.05394744 -1.5747994  -0.2968841  -2.0087576  -1.1646093
  0.4593058   1.8102887   2.0538373   0.63062453]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 463.jpeg,"[ 0.1283729  -0.54210246  0.5214016   1.2576536   0.07180852 -0.47863603
  0.22884329  1.5905533  -0.43931645 -1.7623516  -1.2655468  -1.2790968
 -1.0997059  -0.41092688  0.01280865 -0.04898626  0.02605456 -0.8356816
 -0.09649441 -1.2980912   0.27487868  1.598065    1.0327442   2.7023857
 -1.3367962  -0.87121046 -0.8963899  -1.1263406  -1.5643711  -0.26043355
 -0.52238125  0.5864775   0.31277844  0.38655213 -1.6050779   0.11244415
  0.60792     1.9249017   2.1805334   2.1827528 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 465.jpeg,"[ 0.9086555  -0.6800677   0.07992655  1.4905815   0.43034774 -0.37506703
  0.5977634   1.0223056  -0.7790105  -1.2831228  -0.13833894 -1.0186826
 -1.191907   -1.1418701  -0.35593015  0.5093724   0.39947176  0.49709383
  0.30008292 -1.4200972  -0.21922982  0.3588167   0.5086637   2.2659092
 -0.7746461  -0.7587562  -1.0384978  -0.88704056 -0.711589   -0.513829
 -0.51260084 -0.51654696 -0.13411734  0.606529   -1.6938785  -0.5834047
  0.41142032  1.6124314   2.8983638   1.8304964 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 466.jpeg,"[ 0.7258747  -0.5004506   1.0269164   1.6030222   1.1238621  -0.22781083
 -0.3080711   1.2251273  -0.7305139  -1.2848613  -0.529839   -0.3843993
 -0.41603875 -1.5609152  -0.6873088  -0.02155627  0.30937552  0.07672205
  0.12898393 -0.9856885  -0.41270334  0.6271542   0.14149475  1.0427876
 -0.7922157  -0.7330988  -0.759539   -0.3527586  -1.1606423   0.06393872
 -0.21819213 -0.05159618 -0.6323285   0.66911876 -2.4531672   0.03704352
  0.21288225  1.351517    2.8404372   1.9974395 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 467.jpeg,"[ 0.55007154 -0.27968863  0.9305839   0.04484601  0.706412   -0.5585046
 -0.5652356   0.41792557  0.38008195 -1.0976987  -0.8839979  -0.91053104
 -0.50415504 -0.8236751  -0.8245242   0.3360598  -0.43885264 -0.80014527
  1.2458435  -0.5951189  -0.9605708   0.44175026  1.578278    0.785023
 -1.1211     -0.6447643  -1.1966848  -0.26163173 -0.95840436  0.16775449
  0.88032514  0.11415601 -0.2528095   1.4197487  -1.6063432  -0.13920692
  2.6291182   1.7198746   1.0665444   0.00924571]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 468.jpeg,"[ 2.2485456   0.25066912  0.34485072  0.19003558  1.5271206  -0.9433279
 -0.97651154  0.7485955  -0.6853556  -0.79622203 -0.5348678  -1.0931151
 -0.8160188  -0.7697725   0.31114158  0.35026798  0.36531353 -0.0400108
  0.17538233 -1.1347811  -0.10832354  0.4200192   0.05694757  1.0107721
 -0.9032787  -0.97529966 -0.6959124  -0.19642887 -0.776535    0.18983568
  0.67151177 -0.39341268 -0.97689235 -0.03029285 -1.170799   -1.1030726
  0.61190945  2.4780123   2.176442    0.9928596 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 469 20.26.19.jpeg,"[ 1.4408178   0.4368171   0.12431561  0.33165565  0.51472837  0.02354145
  0.26019946  0.6825545   0.06282399 -1.691847   -0.00260778 -0.9766114
 -1.4442791  -0.8813584  -0.2012892   0.19204031 -0.76071    -0.27066642
  0.46282104 -0.6479039   0.15710257  1.4992789   0.10093535  0.46707898
 -1.0270791  -0.79313564 -0.8385898  -0.37217534 -1.0942951   0.8912923
 -0.06486853 -0.30828068 -1.0557783  -0.29270926 -1.0231214  -0.57839483
  1.1302403   2.2703      2.3958533   0.88130796]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 47.jpeg,"[ 1.8767937   0.05655309  1.1234248   0.07101379  0.7516608  -0.3081174
 -0.863209    0.35367668  0.29302478 -1.3921804  -0.5268359  -1.1797478
 -1.424706   -1.5277873   0.03095207  0.2065997  -0.33817232 -0.71261454
  0.23841068 -1.0141366   0.34943074  1.7410358   0.09622484  1.8540438
 -0.99004936 -0.7116191  -0.7128987   0.0222962  -1.231207    0.8415864
 -0.16580118  0.37156492 -0.3559708  -0.39280838 -1.711017   -0.26476234
  0.4983771   1.8051733   1.7831616   1.4586353 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/iconography/i - 470 20.26.19.jpeg,"[-0.59283775  0.04590619  0.51671535  0.8359105  -0.19087332 -0.9711268
 -0.9427558  -0.03481265  0.11162201 -1.8201069  -0.58125496 -1.6308055
 -0.81873226 -1.3391182   0.20180139 -0.17640941  0.440717    0.11975954
  0.83596647 -0.91284996 -0.39877823  0.6549417  -0.4226408   4.6276007
 -1.4923513  -1.3205261  -1.7164402  -1.1769624  -1.2404724   0.09533641
  0.7934992   0.5843661  -0.9321788   1.7399639  -1.4292978  -0.5546764
  2.877309    1.0608349   2.4995246   2.6542294 ]"
